Ad_Reference_ID,ad_category,ad_device,ad_location,ad_type,cost_per_click,ad_video_length,total_clicks,total_impressions,ctr,avg_watch_duration,total_ad_spend,total_revenue,roas,total_conversions,conversion_rate,overall_conversion_rate,avg_user_age,unique_users,avg_watch_ratio,avg_ded_score,category_age_affinity,platforms_used,devices_used,platform_avg_roas,platform_total_spend,platform_total_revenue,active_time_slots,best_day,avg_hour,ingestion_date,ingestion_timestamp,engagement_efficiency,profit_margin,cost_per_conversion,high_performance,cost_efficiency_score,engagement_score,audience_alignment_score,ad_age_days,ad_lifecycle_stage,location_type,season,processing_date,export_timestamp,export_version,environment
AD_0391,Health,All-Devices,Maharashtra,Image,0.79,0.0,17,643,0.0269,0.0,13.43,93.04,6.93,1,0.0091,0.0091,39.0,643,0.0,0.09,0.0357,other,All-Devices,6.89,13.43,93.04,Morning,2,10.4,2027-01-27,2027-01-27,0.17,0.8557,13.43,1,0.0745,0.134,0.0357,95,New,Rural,Fall,2027-01-27,2026-08-03T15:45:00,v2.0,Demo
AD_0392,Travel,Mobile,Delhi,Carousel,0.23,0.0,18,793,0.023,0.0,4.14,99.34,24.0,1,0.0124,0.0124,39.0,793,0.0,0.07,0.0315,facebook,Mobile,24.57,4.14,99.34,Afternoon,7,8.1,2027-01-28,2027-01-28,0.5,0.9583,4.14,1,0.2415,0.115,0.0315,49,Declining,Urban,Summer,2027-01-28,2026-08-03T15:45:00,v2.0,Demo
AD_0393,Gaming,All-Devices,Uttar Pradesh,Text,1.06,0.0,8,1300,0.0069,0.0,8.48,0.0,0.0,0,0.0159,0.0159,18.0,1300,0.0,0.07,0.0808,facebook,All-Devices,0.0,8.48,0.0,Night,6,12.0,2027-01-29,2027-01-29,0.03,-1.0,0.0,0,0.0,0.034,0.0808,17,Growing,Urban,Winter,2027-01-29,2026-08-03T15:45:00,v2.0,Demo
AD_0394,Fashion,Mobile,Tamil Nadu,Carousel,0.94,0.0,46,1495,0.0313,0.0,43.24,0.0,0.0,0,0.0108,0.0108,39.0,1495,0.0,0.1,0.0151,other,Mobile,0.0,43.24,0.0,Night,5,17.5,2027-01-30,2027-01-30,0.17,-1.0,0.0,0,0.0,0.156,0.0151,63,New,Urban,Fall,2027-01-30,2026-08-03T15:45:00,v2.0,Demo
AD_0395,Fashion,All-Devices,Karnataka,Video,1.49,14.3,18,603,0.0313,8.0,26.82,77.67,2.9,1,0.0135,0.0135,34.0,603,0.56,0.08,0.0432,instagram,All-Devices,2.9,26.82,77.67,Morning,4,14.7,2027-01-31,2027-01-31,0.29,0.6547,26.82,1,0.0373,0.436,0.0432,55,New,Urban,Fall,2027-01-31,2026-08-03T15:45:00,v2.0,Demo
AD_0396,Health,Desktop,Tamil Nadu,Carousel,0.47,0.0,1,70,0.0149,0.0,0.47,95.91,204.06,1,0.0144,0.0144,59.0,70,0.0,0.08,0.0555,other,Desktop,218.01,0.47,95.91,Afternoon,4,18.4,2027-02-01,2027-02-01,0.16,0.9951,0.47,0,2.1277,0.074,0.0555,23,New,Semi-Urban,Spring,2027-02-01,2026-08-03T15:45:00,v2.0,Demo
AD_0397,Fashion,All-Devices,Delhi,Image,0.87,0.0,9,603,0.0152,0.0,7.83,113.17,14.45,1,0.0167,0.0167,25.0,603,0.0,0.06,0.0604,facebook,All-Devices,15.32,7.83,113.17,Morning,6,20.4,2027-02-02,2027-02-02,0.09,0.9308,7.83,0,0.1277,0.076,0.0604,34,Declining,Urban,Fall,2027-02-02,2026-08-03T15:45:00,v2.0,Demo
AD_0398,Electronics,All-Devices,Tamil Nadu,Video,1.03,14.7,15,446,0.0347,3.5,15.45,0.0,0.0,0,0.0312,0.0312,33.0,446,0.24,0.05,0.0756,google,All-Devices,0.0,15.45,0.0,Afternoon,4,18.1,2027-02-03,2027-02-03,0.29,-1.0,0.0,0,0.0,0.294,0.0756,105,New,Semi-Urban,Spring,2027-02-03,2026-08-03T15:45:00,v2.0,Demo
AD_0399,Gaming,Tablet,Maharashtra,Image,1.02,0.0,16,674,0.0238,0.0,16.32,0.0,0.0,0,0.025,0.025,36.0,674,0.0,0.07,0.0419,google,Tablet,0.0,16.32,0.0,Morning,5,15.5,2027-02-04,2027-02-04,0.12,-1.0,0.0,0,0.0,0.119,0.0419,105,Growing,Semi-Urban,Winter,2027-02-04,2026-08-03T15:45:00,v2.0,Demo
AD_0400,Food,Mobile,Delhi,Image,0.91,0.0,3,154,0.0209,0.0,2.73,57.27,20.98,1,0.0395,0.0395,34.0,154,0.0,0.08,0.0651,instagram,Mobile,20.59,2.73,57.27,Evening,5,13.9,2027-02-05,2027-02-05,0.11,0.9523,2.73,1,0.3663,0.104,0.0651,69,Declining,Semi-Urban,Spring,2027-02-05,2026-08-03T15:45:00,v2.0,Demo
AD_0401,Fashion,All-Devices,Karnataka,Video,1.2,33.4,7,241,0.0301,22.7,8.4,116.99,13.93,1,0.0195,0.0195,46.0,241,0.68,0.11,0.0627,other,All-Devices,14.84,8.4,116.99,Morning,6,7.6,2027-02-06,2027-02-06,0.41,0.9282,8.4,1,0.119,0.491,0.0627,15,Growing,Rural,Fall,2027-02-06,2026-08-03T15:45:00,v2.0,Demo
AD_0402,Electronics,All-Devices,Maharashtra,Image,0.43,0.0,1,66,0.0136,0.0,0.43,86.53,201.23,1,0.0314,0.0314,27.0,66,0.0,0.13,0.0593,google,All-Devices,190.27,0.43,86.53,Night,5,20.8,2027-02-07,2027-02-07,0.16,0.995,0.43,0,2.3256,0.068,0.0593,47,New,Semi-Urban,Summer,2027-02-07,2026-08-03T15:45:00,v2.0,Demo
AD_0403,Food,Tablet,Delhi,Image,1.13,0.0,21,1193,0.0179,0.0,23.73,113.76,4.79,1,0.0355,0.0355,27.0,1193,0.0,0.07,0.0676,other,Tablet,4.81,23.73,113.76,Night,7,12.4,2027-02-08,2027-02-08,0.08,0.7914,23.73,0,0.0421,0.09,0.0676,3,New,Urban,Summer,2027-02-08,2026-08-03T15:45:00,v2.0,Demo
AD_0404,Gaming,Tablet,Karnataka,Carousel,0.99,0.0,5,442,0.013,0.0,4.95,0.0,0.0,0,0.0288,0.0288,49.0,442,0.0,0.11,0.0334,facebook,Tablet,0.0,4.95,0.0,Night,1,9.1,2027-02-09,2027-02-09,0.07,-1.0,0.0,0,0.0,0.065,0.0334,83,Growing,Rural,Winter,2027-02-09,2026-08-03T15:45:00,v2.0,Demo
AD_0405,Food,Mobile,Maharashtra,Text,1.36,0.0,13,474,0.0287,0.0,17.68,0.0,0.0,0,0.0194,0.0194,39.0,474,0.0,0.1,0.0176,google,Mobile,0.0,17.68,0.0,Morning,2,16.3,2027-02-10,2027-02-10,0.11,-1.0,0.0,0,0.0,0.144,0.0176,28,Declining,Urban,Winter,2027-02-10,2026-08-03T15:45:00,v2.0,Demo
AD_0406,Electronics,Tablet,Maharashtra,Image,1.29,0.0,3,178,0.0222,0.0,3.87,0.0,0.0,0,0.0314,0.0314,35.0,178,0.0,0.08,0.0207,instagram,Tablet,0.0,3.87,0.0,Night,7,11.0,2027-02-11,2027-02-11,0.09,-1.0,0.0,0,0.0,0.111,0.0207,3,Declining,Semi-Urban,Summer,2027-02-11,2026-08-03T15:45:00,v2.0,Demo
AD_0407,Travel,Desktop,Delhi,Image,0.58,0.0,29,1203,0.0248,0.0,16.82,0.0,0.0,0,0.0121,0.0121,25.0,1203,0.0,0.05,0.0302,facebook,Desktop,0.0,16.82,0.0,Night,7,15.2,2027-02-12,2027-02-12,0.21,-1.0,0.0,0,0.0,0.124,0.0302,102,Growing,Urban,Spring,2027-02-12,2026-08-03T15:45:00,v2.0,Demo
AD_0408,Travel,Tablet,Uttar Pradesh,Image,0.52,0.0,7,621,0.0126,0.0,3.64,101.1,27.77,1,0.0165,0.0165,26.0,621,0.0,0.12,0.055,instagram,Tablet,25.6,3.64,101.1,Evening,4,15.2,2027-02-13,2027-02-13,0.12,0.964,3.64,0,0.2747,0.063,0.055,4,New,Rural,Winter,2027-02-13,2026-08-03T15:45:00,v2.0,Demo
AD_0409,Food,Desktop,Maharashtra,Carousel,1.48,0.0,1,78,0.0116,0.0,1.48,0.0,0.0,0,0.0241,0.0241,18.0,78,0.0,0.15,0.0856,facebook,Desktop,0.0,1.48,0.0,Evening,1,13.2,2027-02-14,2027-02-14,0.04,-1.0,0.0,0,0.0,0.058,0.0856,88,Mature,Rural,Fall,2027-02-14,2026-08-03T15:45:00,v2.0,Demo
AD_0410,Health,Mobile,Maharashtra,Text,0.86,0.0,23,1170,0.0197,0.0,19.78,0.0,0.0,0,0.0251,0.0251,22.0,1170,0.0,0.08,0.0731,google,Mobile,0.0,19.78,0.0,Afternoon,6,18.7,2027-02-15,2027-02-15,0.11,-1.0,0.0,0,0.0,0.098,0.0731,31,Growing,Urban,Winter,2027-02-15,2026-08-03T15:45:00,v2.0,Demo
AD_0411,Food,Mobile,Karnataka,Video,1.37,23.1,29,1083,0.0271,8.3,39.73,61.11,1.54,1,0.0058,0.0058,41.0,1083,0.36,0.07,0.081,instagram,Mobile,1.47,39.73,61.11,Afternoon,4,10.7,2027-02-16,2027-02-16,0.23,0.3499,39.73,0,0.0252,0.316,0.081,45,Growing,Urban,Spring,2027-02-16,2026-08-03T15:45:00,v2.0,Demo
AD_0412,Fashion,Mobile,Tamil Nadu,Carousel,0.37,0.0,6,291,0.0208,0.0,2.22,0.0,0.0,0,0.0381,0.0381,55.0,291,0.0,0.18,0.0416,instagram,Mobile,0.0,2.22,0.0,Afternoon,1,13.3,2027-02-17,2027-02-17,0.28,-1.0,0.0,0,0.0,0.104,0.0416,59,Growing,Urban,Winter,2027-02-17,2026-08-03T15:45:00,v2.0,Demo
AD_0413,Fashion,Mobile,Delhi,Carousel,1.02,0.0,1,281,0.006,0.0,1.02,72.01,70.6,1,0.0294,0.0294,30.0,281,0.0,0.09,0.0464,facebook,Mobile,68.43,1.02,72.01,Morning,5,14.5,2027-02-18,2027-02-18,0.03,0.9858,1.02,0,0.9804,0.03,0.0464,45,New,Rural,Fall,2027-02-18,2026-08-03T15:45:00,v2.0,Demo
AD_0414,Travel,Mobile,Delhi,Text,1.24,0.0,26,838,0.0311,0.0,32.24,36.91,1.14,1,0.0223,0.0223,32.0,838,0.0,0.08,0.0454,instagram,Mobile,1.25,32.24,36.91,Afternoon,6,16.3,2027-02-19,2027-02-19,0.13,0.1265,32.24,0,0.031,0.156,0.0454,75,Declining,Semi-Urban,Fall,2027-02-19,2026-08-03T15:45:00,v2.0,Demo
AD_0415,Health,Desktop,Uttar Pradesh,Text,1.43,0.0,9,1357,0.0069,0.0,12.87,44.94,3.49,1,0.0377,0.0377,23.0,1357,0.0,0.18,0.0273,facebook,Desktop,3.82,12.87,44.94,Morning,6,18.0,2027-02-20,2027-02-20,0.02,0.7136,12.87,0,0.0777,0.034,0.0273,37,New,Urban,Fall,2027-02-20,2026-08-03T15:45:00,v2.0,Demo
AD_0416,Electronics,Desktop,Uttar Pradesh,Carousel,0.61,0.0,25,764,0.0337,0.0,15.25,0.0,0.0,0,0.0204,0.0204,34.0,764,0.0,0.17,0.0155,facebook,Desktop,0.0,15.25,0.0,Morning,4,12.5,2027-02-21,2027-02-21,0.28,-1.0,0.0,0,0.0,0.168,0.0155,65,Growing,Semi-Urban,Spring,2027-02-21,2026-08-03T15:45:00,v2.0,Demo
AD_0417,Fashion,Mobile,Delhi,Video,1.13,31.9,4,808,0.0058,14.4,4.52,0.0,0.0,0,0.0393,0.0393,20.0,808,0.45,0.12,0.0632,facebook,Mobile,0.0,4.52,0.0,Afternoon,5,16.0,2027-02-22,2027-02-22,0.22,-1.0,0.0,0,0.0,0.254,0.0632,9,New,Rural,Spring,2027-02-22,2026-08-03T15:45:00,v2.0,Demo
AD_0418,Travel,Tablet,Uttar Pradesh,Carousel,0.88,0.0,21,851,0.0258,0.0,18.48,0.0,0.0,0,0.0229,0.0229,57.0,851,0.0,0.12,0.099,facebook,Tablet,0.0,18.48,0.0,Afternoon,4,9.1,2027-02-23,2027-02-23,0.15,-1.0,0.0,0,0.0,0.129,0.099,17,New,Urban,Fall,2027-02-23,2026-08-03T15:45:00,v2.0,Demo
AD_0419,Gaming,All-Devices,Karnataka,Text,0.23,0.0,6,825,0.0075,0.0,1.38,0.0,0.0,0,0.009,0.009,46.0,825,0.0,0.08,0.025,google,All-Devices,0.0,1.38,0.0,Morning,3,20.1,2027-02-24,2027-02-24,0.17,-1.0,0.0,0,0.0,0.038,0.025,118,Growing,Urban,Fall,2027-02-24,2026-08-03T15:45:00,v2.0,Demo
AD_0420,Travel,Mobile,Delhi,Video,1.08,6.5,25,775,0.0323,4.3,27.0,0.0,0.0,0,0.0318,0.0318,60.0,775,0.66,0.06,0.0142,facebook,Mobile,0.0,27.0,0.0,Evening,1,12.4,2027-02-25,2027-02-25,0.46,-1.0,0.0,0,0.0,0.492,0.0142,65,New,Rural,Spring,2027-02-25,2026-08-03T15:45:00,v2.0,Demo
AD_0421,Fashion,Tablet,Uttar Pradesh,Text,1.08,0.0,4,249,0.0189,0.0,4.32,0.0,0.0,0,0.0288,0.0288,55.0,249,0.0,0.14,0.0802,other,Tablet,0.0,4.32,0.0,Night,3,17.2,2027-02-26,2027-02-26,0.09,-1.0,0.0,0,0.0,0.094,0.0802,3,Mature,Urban,Spring,2027-02-26,2026-08-03T15:45:00,v2.0,Demo
AD_0422,Fashion,All-Devices,Delhi,Video,1.41,17.8,9,994,0.0091,5.3,12.69,70.69,5.57,1,0.0321,0.0321,38.0,994,0.3,0.06,0.0327,instagram,All-Devices,5.05,12.69,70.69,Night,1,7.3,2027-02-27,2027-02-27,0.14,0.8205,12.69,0,0.0788,0.196,0.0327,111,New,Semi-Urban,Spring,2027-02-27,2026-08-03T15:45:00,v2.0,Demo
AD_0423,Travel,Mobile,Tamil Nadu,Image,0.82,0.0,1,128,0.0152,0.0,0.82,0.0,0.0,0,0.0383,0.0383,40.0,128,0.0,0.12,0.0847,other,Mobile,0.0,0.82,0.0,Night,2,9.9,2027-02-28,2027-02-28,0.09,-1.0,0.0,0,0.0,0.076,0.0847,26,New,Rural,Summer,2027-02-28,2026-08-03T15:45:00,v2.0,Demo
AD_0424,Electronics,Mobile,Maharashtra,Text,0.46,0.0,9,1005,0.0099,0.0,4.14,30.02,7.25,1,0.0322,0.0322,26.0,1005,0.0,0.19,0.0734,google,Mobile,6.73,4.14,30.02,Evening,7,13.8,2027-03-01,2027-03-01,0.11,0.8621,4.14,0,0.2415,0.05,0.0734,53,Declining,Rural,Spring,2027-03-01,2026-08-03T15:45:00,v2.0,Demo
AD_0425,Food,Desktop,Delhi,Text,0.21,0.0,9,905,0.0101,0.0,1.89,0.0,0.0,0,0.0264,0.0264,37.0,905,0.0,0.19,0.0951,other,Desktop,0.0,1.89,0.0,Morning,6,19.3,2027-03-02,2027-03-02,0.24,-1.0,0.0,0,0.0,0.05,0.0951,31,Declining,Urban,Fall,2027-03-02,2026-08-03T15:45:00,v2.0,Demo
AD_0426,Fashion,All-Devices,Maharashtra,Carousel,0.71,0.0,41,1246,0.0334,0.0,29.11,85.48,2.94,1,0.035,0.035,56.0,1246,0.0,0.09,0.0468,instagram,All-Devices,2.75,29.11,85.48,Afternoon,4,14.4,2027-03-03,2027-03-03,0.24,0.6595,29.11,1,0.0344,0.167,0.0468,26,Growing,Rural,Summer,2027-03-03,2026-08-03T15:45:00,v2.0,Demo
AD_0427,Travel,All-Devices,Uttar Pradesh,Text,0.56,0.0,9,516,0.0184,0.0,5.04,71.17,14.12,1,0.0286,0.0286,20.0,516,0.0,0.14,0.0696,other,All-Devices,15.42,5.04,71.17,Morning,2,20.0,2027-03-04,2027-03-04,0.16,0.9292,5.04,0,0.1984,0.092,0.0696,23,Growing,Urban,Spring,2027-03-04,2026-08-03T15:45:00,v2.0,Demo
AD_0428,Travel,Tablet,Maharashtra,Text,1.18,0.0,18,630,0.0287,0.0,21.24,0.0,0.0,0,0.0193,0.0193,54.0,630,0.0,0.12,0.0518,google,Tablet,0.0,21.24,0.0,Morning,2,13.8,2027-03-05,2027-03-05,0.12,-1.0,0.0,0,0.0,0.144,0.0518,30,Declining,Urban,Fall,2027-03-05,2026-08-03T15:45:00,v2.0,Demo
AD_0429,Health,Desktop,Delhi,Image,0.63,0.0,36,1489,0.0242,0.0,22.68,70.98,3.13,1,0.036,0.036,32.0,1489,0.0,0.18,0.0668,facebook,Desktop,3.32,22.68,70.98,Afternoon,6,13.9,2027-03-06,2027-03-06,0.19,0.6805,22.68,1,0.0441,0.121,0.0668,10,Mature,Rural,Winter,2027-03-06,2026-08-03T15:45:00,v2.0,Demo
AD_0430,Food,Desktop,Tamil Nadu,Text,1.43,0.0,25,989,0.0253,0.0,35.75,0.0,0.0,0,0.0128,0.0128,56.0,989,0.0,0.09,0.0505,other,Desktop,0.0,35.75,0.0,Evening,6,8.7,2027-03-07,2027-03-07,0.09,-1.0,0.0,0,0.0,0.126,0.0505,72,New,Urban,Summer,2027-03-07,2026-08-03T15:45:00,v2.0,Demo
AD_0431,Gaming,Desktop,Uttar Pradesh,Image,1.45,0.0,4,498,0.009,0.0,5.8,95.74,16.51,1,0.03,0.03,58.0,498,0.0,0.05,0.027,google,Desktop,15.97,5.8,95.74,Night,1,18.2,2027-03-08,2027-03-08,0.03,0.9394,5.8,0,0.1724,0.045,0.027,108,Mature,Semi-Urban,Fall,2027-03-08,2026-08-03T15:45:00,v2.0,Demo
AD_0432,Electronics,Desktop,Delhi,Image,0.99,0.0,1,136,0.012,0.0,0.99,42.18,42.61,1,0.0359,0.0359,46.0,136,0.0,0.07,0.0557,google,Desktop,40.35,0.99,42.18,Night,3,10.5,2027-03-09,2027-03-09,0.06,0.9765,0.99,0,1.0101,0.06,0.0557,89,Mature,Semi-Urban,Winter,2027-03-09,2026-08-03T15:45:00,v2.0,Demo
AD_0433,Gaming,All-Devices,Uttar Pradesh,Image,1.4,0.0,4,150,0.0286,0.0,5.6,47.79,8.53,1,0.0306,0.0306,46.0,150,0.0,0.1,0.0576,instagram,All-Devices,8.5,5.6,47.79,Morning,5,19.6,2027-03-10,2027-03-10,0.1,0.8828,5.6,1,0.1786,0.143,0.0576,64,Declining,Urban,Fall,2027-03-10,2026-08-03T15:45:00,v2.0,Demo
AD_0434,Food,All-Devices,Karnataka,Image,1.18,0.0,36,1081,0.0341,0.0,42.48,46.25,1.09,1,0.0294,0.0294,37.0,1081,0.0,0.1,0.083,instagram,All-Devices,1.1,42.48,46.25,Evening,1,19.8,2027-03-11,2027-03-11,0.14,0.0815,42.48,0,0.0235,0.17,0.083,22,Growing,Semi-Urban,Spring,2027-03-11,2026-08-03T15:45:00,v2.0,Demo
AD_0435,Food,Mobile,Maharashtra,Video,0.89,5.7,11,894,0.0129,4.7,9.79,53.62,5.48,1,0.0313,0.0313,53.0,894,0.83,0.17,0.0762,other,Mobile,5.62,9.79,53.62,Night,5,20.2,2027-03-12,2027-03-12,0.54,0.8174,9.79,0,0.1021,0.48,0.0762,15,New,Urban,Spring,2027-03-12,2026-08-03T15:45:00,v2.0,Demo
AD_0436,Food,Mobile,Karnataka,Carousel,0.39,0.0,16,1273,0.0131,0.0,6.24,0.0,0.0,0,0.0213,0.0213,58.0,1273,0.0,0.15,0.0697,facebook,Mobile,0.0,6.24,0.0,Evening,2,14.3,2027-03-13,2027-03-13,0.17,-1.0,0.0,0,0.0,0.066,0.0697,105,Growing,Semi-Urban,Winter,2027-03-13,2026-08-03T15:45:00,v2.0,Demo
AD_0437,Gaming,Desktop,Delhi,Video,0.77,7.7,2,136,0.0192,1.2,1.54,40.01,25.98,1,0.0356,0.0356,51.0,136,0.16,0.09,0.0202,google,Desktop,28.31,1.54,40.01,Afternoon,5,16.5,2027-03-14,2027-03-14,0.23,0.9615,1.54,0,0.6494,0.176,0.0202,56,Mature,Rural,Spring,2027-03-14,2026-08-03T15:45:00,v2.0,Demo
AD_0438,Food,Desktop,Tamil Nadu,Text,0.91,0.0,3,92,0.0345,0.0,2.73,0.0,0.0,0,0.0121,0.0121,44.0,92,0.0,0.12,0.0749,other,Desktop,0.0,2.73,0.0,Morning,3,17.9,2027-03-15,2027-03-15,0.19,-1.0,0.0,0,0.0,0.173,0.0749,74,Mature,Urban,Fall,2027-03-15,2026-08-03T15:45:00,v2.0,Demo
AD_0439,Travel,Desktop,Uttar Pradesh,Video,1.32,43.1,19,1458,0.0131,17.7,25.08,0.0,0.0,0,0.0095,0.0095,43.0,1458,0.41,0.06,0.055,google,Desktop,0.0,25.08,0.0,Morning,1,8.8,2027-03-16,2027-03-16,0.2,-1.0,0.0,0,0.0,0.27,0.055,20,Growing,Urban,Winter,2027-03-16,2026-08-03T15:45:00,v2.0,Demo
AD_0440,Gaming,Mobile,Maharashtra,Video,0.8,10.5,7,457,0.0172,7.6,5.6,0.0,0.0,0,0.015,0.015,54.0,457,0.72,0.18,0.0905,google,Mobile,0.0,5.6,0.0,Evening,6,15.4,2027-03-17,2027-03-17,0.56,-1.0,0.0,0,0.0,0.446,0.0905,105,Growing,Urban,Fall,2027-03-17,2026-08-03T15:45:00,v2.0,Demo
AD_0441,Food,Tablet,Uttar Pradesh,Text,1.36,0.0,22,713,0.0317,0.0,29.92,0.0,0.0,0,0.0236,0.0236,41.0,713,0.0,0.19,0.0928,facebook,Tablet,0.0,29.92,0.0,Night,3,7.5,2027-03-18,2027-03-18,0.12,-1.0,0.0,0,0.0,0.158,0.0928,47,Declining,Urban,Fall,2027-03-18,2026-08-03T15:45:00,v2.0,Demo
AD_0442,Travel,Tablet,Delhi,Text,1.06,0.0,5,1090,0.0051,0.0,5.3,0.0,0.0,0,0.0229,0.0229,52.0,1090,0.0,0.2,0.015,facebook,Tablet,0.0,5.3,0.0,Evening,7,14.0,2027-03-19,2027-03-19,0.02,-1.0,0.0,0,0.0,0.026,0.015,87,Growing,Urban,Fall,2027-03-19,2026-08-03T15:45:00,v2.0,Demo
AD_0443,Health,Mobile,Uttar Pradesh,Text,0.33,0.0,1,197,0.0062,0.0,0.33,0.0,0.0,0,0.0337,0.0337,39.0,197,0.0,0.18,0.0839,other,Mobile,0.0,0.33,0.0,Afternoon,3,9.2,2027-03-20,2027-03-20,0.09,-1.0,0.0,0,0.0,0.031,0.0839,53,Growing,Urban,Spring,2027-03-20,2026-08-03T15:45:00,v2.0,Demo
AD_0444,Food,Mobile,Maharashtra,Video,1.49,7.5,7,326,0.0231,1.4,10.43,92.84,8.9,1,0.0192,0.0192,21.0,326,0.19,0.08,0.0134,facebook,Mobile,9.03,10.43,92.84,Night,7,9.6,2027-03-21,2027-03-21,0.14,0.8877,10.43,1,0.0959,0.21,0.0134,53,Declining,Rural,Spring,2027-03-21,2026-08-03T15:45:00,v2.0,Demo
AD_0445,Gaming,Mobile,Delhi,Video,0.86,14.0,9,281,0.0322,6.6,7.74,49.34,6.37,1,0.022,0.022,34.0,281,0.47,0.06,0.043,facebook,Mobile,6.29,7.74,49.34,Night,1,12.1,2027-03-22,2027-03-22,0.46,0.8431,7.74,1,0.1292,0.396,0.043,1,Growing,Rural,Fall,2027-03-22,2026-08-03T15:45:00,v2.0,Demo
AD_0446,Fashion,Mobile,Uttar Pradesh,Text,0.68,0.0,5,415,0.0122,0.0,3.4,0.0,0.0,0,0.0055,0.0055,37.0,415,0.0,0.14,0.0588,other,Mobile,0.0,3.4,0.0,Evening,6,13.1,2027-03-23,2027-03-23,0.09,-1.0,0.0,0,0.0,0.061,0.0588,2,Mature,Semi-Urban,Summer,2027-03-23,2026-08-03T15:45:00,v2.0,Demo
AD_0447,Food,Mobile,Tamil Nadu,Carousel,1.04,0.0,24,1301,0.0191,0.0,24.96,62.73,2.51,1,0.0193,0.0193,24.0,1301,0.0,0.19,0.0233,facebook,Mobile,2.63,24.96,62.73,Afternoon,3,15.7,2027-03-24,2027-03-24,0.09,0.6021,24.96,0,0.0401,0.096,0.0233,58,Growing,Urban,Fall,2027-03-24,2026-08-03T15:45:00,v2.0,Demo
AD_0448,Fashion,Mobile,Delhi,Carousel,0.3,0.0,8,485,0.0185,0.0,2.4,38.87,16.2,1,0.0277,0.0277,22.0,485,0.0,0.08,0.0772,instagram,Mobile,16.8,2.4,38.87,Night,7,8.0,2027-03-25,2027-03-25,0.31,0.9383,2.4,0,0.4167,0.092,0.0772,19,New,Semi-Urban,Fall,2027-03-25,2026-08-03T15:45:00,v2.0,Demo
AD_0449,Travel,Desktop,Delhi,Image,1.01,0.0,8,448,0.0192,0.0,8.08,40.48,5.01,1,0.0055,0.0055,40.0,448,0.0,0.05,0.0108,google,Desktop,5.34,8.08,40.48,Morning,6,14.1,2027-03-26,2027-03-26,0.1,0.8004,8.08,0,0.1238,0.096,0.0108,62,Mature,Semi-Urban,Winter,2027-03-26,2026-08-03T15:45:00,v2.0,Demo
AD_0450,Health,Desktop,Tamil Nadu,Text,0.82,0.0,30,1284,0.0237,0.0,24.6,52.88,2.15,1,0.0148,0.0148,22.0,1284,0.0,0.17,0.0252,google,Desktop,2.04,24.6,52.88,Afternoon,4,9.6,2027-03-27,2027-03-27,0.14,0.5348,24.6,1,0.0407,0.118,0.0252,78,Declining,Rural,Fall,2027-03-27,2026-08-03T15:45:00,v2.0,Demo
AD_0451,Electronics,Desktop,Karnataka,Image,0.7,0.0,27,1464,0.0191,0.0,18.9,0.0,0.0,0,0.0123,0.0123,31.0,1464,0.0,0.06,0.0623,google,Desktop,0.0,18.9,0.0,Night,4,15.0,2027-03-28,2027-03-28,0.14,-1.0,0.0,0,0.0,0.096,0.0623,72,Mature,Semi-Urban,Spring,2027-03-28,2026-08-03T15:45:00,v2.0,Demo
AD_0452,Health,Desktop,Maharashtra,Carousel,1.44,0.0,10,548,0.0184,0.0,14.4,77.7,5.4,1,0.0065,0.0065,49.0,548,0.0,0.11,0.0743,google,Desktop,5.49,14.4,77.7,Evening,4,15.9,2027-03-29,2027-03-29,0.06,0.8147,14.4,0,0.0694,0.092,0.0743,102,Declining,Rural,Winter,2027-03-29,2026-08-03T15:45:00,v2.0,Demo
AD_0453,Food,Mobile,Karnataka,Image,0.86,0.0,11,589,0.0192,0.0,9.46,0.0,0.0,0,0.0218,0.0218,59.0,589,0.0,0.15,0.0925,other,Mobile,0.0,9.46,0.0,Night,5,14.8,2027-03-30,2027-03-30,0.11,-1.0,0.0,0,0.0,0.096,0.0925,12,New,Semi-Urban,Summer,2027-03-30,2026-08-03T15:45:00,v2.0,Demo
AD_0454,Fashion,Tablet,Uttar Pradesh,Text,0.45,0.0,13,612,0.0227,0.0,5.85,0.0,0.0,0,0.0114,0.0114,48.0,612,0.0,0.09,0.0735,google,Tablet,0.0,5.85,0.0,Morning,3,17.3,2027-03-31,2027-03-31,0.25,-1.0,0.0,0,0.0,0.114,0.0735,26,New,Urban,Winter,2027-03-31,2026-08-03T15:45:00,v2.0,Demo
AD_0455,Fashion,All-Devices,Tamil Nadu,Text,0.77,0.0,10,491,0.0211,0.0,7.7,0.0,0.0,0,0.031,0.031,60.0,491,0.0,0.06,0.0705,google,All-Devices,0.0,7.7,0.0,Afternoon,1,11.7,2027-04-01,2027-04-01,0.14,-1.0,0.0,0,0.0,0.106,0.0705,27,Mature,Semi-Urban,Summer,2027-04-01,2026-08-03T15:45:00,v2.0,Demo
AD_0456,Gaming,Mobile,Karnataka,Text,1.39,0.0,40,1334,0.0306,0.0,55.6,45.49,0.82,1,0.0347,0.0347,47.0,1334,0.0,0.17,0.0455,google,Mobile,0.76,55.6,45.49,Night,1,17.7,2027-04-02,2027-04-02,0.11,-0.2222,55.6,0,0.018,0.153,0.0455,29,Growing,Rural,Winter,2027-04-02,2026-08-03T15:45:00,v2.0,Demo
